prepared_relative_path,prepared_split,label,kind,source_relative_path,original_relative_path
train/paper/paper_058__aug_v2_02.jpg,train,paper,augmentation,train/paper/paper_058__aug_v2_02.jpg,train/paper/paper_058.jpg
train/paper/paper_058__aug_v2_03.jpg,train,paper,augmentation,train/paper/paper_058__aug_v2_03.jpg,train/paper/paper_058.jpg
train/paper/paper_058__aug_v2_04.jpg,train,paper,augmentation,train/paper/paper_058__aug_v2_04.jpg,train/paper/paper_058.jpg
train/paper/paper_058__aug_v2_05.jpg,train,paper,augmentation,train/paper/paper_058__aug_v2_05.jpg,train/paper/paper_058.jpg
train/paper/paper_058__aug_v2_06.jpg,train,paper,augmentation,train/paper/paper_058__aug_v2_06.jpg,train/paper/paper_058.jpg
train/paper/paper_058__aug_v2_07.jpg,train,paper,augmentation,train/paper/paper_058__aug_v2_07.jpg,train/paper/paper_058.jpg
train/paper/paper_058__aug_v2_08.jpg,train,paper,augmentation,train/paper/paper_058__aug_v2_08.jpg,train/paper/paper_058.jpg
train/paper/paper_058__aug_v2_09.jpg,train,paper,augmentation,train/paper/paper_058__aug_v2_09.jpg,train/paper/paper_058.jpg
train/paper/paper_060.jpg,train,paper,original,train/paper/paper_060.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_01.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_01.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_02.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_02.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_03.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_03.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_04.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_04.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_05.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_05.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_06.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_06.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_07.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_07.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_08.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_08.jpg,train/paper/paper_060.jpg
train/paper/paper_060__aug_v2_09.jpg,train,paper,augmentation,train/paper/paper_060__aug_v2_09.jpg,train/paper/paper_060.jpg
test/paper/paper_013.jpg,test,paper,original,train/paper/paper_013.jpg,train/paper/paper_013.jpg
test/paper/paper_016.jpg,test,paper,original,train/paper/paper_016.jpg,train/paper/paper_016.jpg
test/paper/paper_022.jpg,test,paper,original,train/paper/paper_022.jpg,train/paper/paper_022.jpg
test/paper/paper_025.jpg,test,paper,original,train/paper/paper_025.jpg,train/paper/paper_025.jpg
test/paper/paper_026.jpg,test,paper,original,train/paper/paper_026.jpg,train/paper/paper_026.jpg
test/paper/paper_029.jpg,test,paper,original,train/paper/paper_029.jpg,train/paper/paper_029.jpg
test/paper/paper_036.jpg,test,paper,original,train/paper/paper_036.jpg,train/paper/paper_036.jpg
test/paper/paper_041.jpg,test,paper,original,train/paper/paper_041.jpg,train/paper/paper_041.jpg
test/paper/paper_055.jpg,test,paper,original,train/paper/paper_055.jpg,train/paper/paper_055.jpg
test/paper/paper_056.jpg,test,paper,original,train/paper/paper_056.jpg,train/paper/paper_056.jpg
test/paper/paper_059.jpg,test,paper,original,train/paper/paper_059.jpg,train/paper/paper_059.jpg
validation/paper/paper_001.jpg,validation,paper,original,validation/paper/paper_001.jpg,validation/paper/paper_001.jpg
validation/paper/paper_002.jpg,validation,paper,original,validation/paper/paper_002.jpg,validation/paper/paper_002.jpg
validation/paper/paper_003.jpg,validation,paper,original,validation/paper/paper_003.jpg,validation/paper/paper_003.jpg
validation/paper/paper_004.jpg,validation,paper,original,validation/paper/paper_004.jpg,validation/paper/paper_004.jpg
validation/paper/paper_005.jpg,validation,paper,original,validation/paper/paper_005.jpg,validation/paper/paper_005.jpg
validation/paper/paper_006.jpg,validation,paper,original,validation/paper/paper_006.jpg,validation/paper/paper_006.jpg
validation/paper/paper_061.jpg,validation,paper,original,validation/paper/paper_061.jpg,validation/paper/paper_061.jpg
validation/paper/paper_062.jpg,validation,paper,original,validation/paper/paper_062.jpg,validation/paper/paper_062.jpg
validation/paper/paper_063.jpg,validation,paper,original,validation/paper/paper_063.jpg,validation/paper/paper_063.jpg
validation/paper/paper_064.jpg,validation,paper,original,validation/paper/paper_064.jpg,validation/paper/paper_064.jpg
validation/paper/paper_065.jpg,validation,paper,original,validation/paper/paper_065.jpg,validation/paper/paper_065.jpg
validation/paper/paper_066.jpg,validation,paper,original,validation/paper/paper_066.jpg,validation/paper/paper_066.jpg
validation/paper/paper_067.jpg,validation,paper,original,validation/paper/paper_067.jpg,validation/paper/paper_067.jpg
validation/paper/paper_068.jpg,validation,paper,original,validation/paper/paper_068.jpg,validation/paper/paper_068.jpg
validation/paper/paper_069.jpg,validation,paper,original,validation/paper/paper_069.jpg,validation/paper/paper_069.jpg
train/plastic/plastic_001.jpg,train,plastic,original,train/plastic/plastic_001.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_01.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_02.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_03.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_04.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_05.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_06.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_07.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_08.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_001__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_001__aug_v2_09.jpg,train/plastic/plastic_001.jpg
train/plastic/plastic_002.jpg,train,plastic,original,train/plastic/plastic_002.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_01.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_02.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_03.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_04.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_05.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_06.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_07.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_08.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_002__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_002__aug_v2_09.jpg,train/plastic/plastic_002.jpg
train/plastic/plastic_003.jpg,train,plastic,original,train/plastic/plastic_003.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_01.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_02.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_03.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_04.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_05.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_06.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_07.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_08.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_003__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_003__aug_v2_09.jpg,train/plastic/plastic_003.jpg
train/plastic/plastic_004.jpg,train,plastic,original,train/plastic/plastic_004.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_01.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_02.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_03.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_04.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_05.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_06.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_07.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_08.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_004__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_004__aug_v2_09.jpg,train/plastic/plastic_004.jpg
train/plastic/plastic_005.jpg,train,plastic,original,train/plastic/plastic_005.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_01.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_02.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_03.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_04.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_05.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_06.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_07.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_08.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_005__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_005__aug_v2_09.jpg,train/plastic/plastic_005.jpg
train/plastic/plastic_006.jpg,train,plastic,original,train/plastic/plastic_006.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_01.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_02.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_03.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_04.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_05.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_06.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_07.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_08.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_006__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_006__aug_v2_09.jpg,train/plastic/plastic_006.jpg
train/plastic/plastic_007.jpg,train,plastic,original,train/plastic/plastic_007.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_01.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_02.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_03.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_04.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_05.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_06.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_07.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_08.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_007__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_007__aug_v2_09.jpg,train/plastic/plastic_007.jpg
train/plastic/plastic_008.jpg,train,plastic,original,train/plastic/plastic_008.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_01.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_02.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_03.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_04.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_05.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_06.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_07.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_08.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_008__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_008__aug_v2_09.jpg,train/plastic/plastic_008.jpg
train/plastic/plastic_009.jpg,train,plastic,original,train/plastic/plastic_009.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_01.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_02.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_03.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_04.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_05.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_06.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_07.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_08.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_009__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_009__aug_v2_09.jpg,train/plastic/plastic_009.jpg
train/plastic/plastic_013.jpg,train,plastic,original,train/plastic/plastic_013.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_01.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_02.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_03.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_04.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_05.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_06.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_07.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_08.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_013__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_013__aug_v2_09.jpg,train/plastic/plastic_013.jpg
train/plastic/plastic_014.jpg,train,plastic,original,train/plastic/plastic_014.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_01.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_02.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_03.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_04.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_05.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_06.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_07.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_08.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_014__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_014__aug_v2_09.jpg,train/plastic/plastic_014.jpg
train/plastic/plastic_016.jpg,train,plastic,original,train/plastic/plastic_016.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_01.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_02.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_03.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_04.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_05.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_06.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_07.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_08.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_016__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_016__aug_v2_09.jpg,train/plastic/plastic_016.jpg
train/plastic/plastic_017.jpg,train,plastic,original,train/plastic/plastic_017.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_01.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_02.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_03.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_04.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_05.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_06.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_07.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_08.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_017__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_017__aug_v2_09.jpg,train/plastic/plastic_017.jpg
train/plastic/plastic_018.jpg,train,plastic,original,train/plastic/plastic_018.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_01.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_02.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_03.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_04.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_05.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_06.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_07.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_08.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_018__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_018__aug_v2_09.jpg,train/plastic/plastic_018.jpg
train/plastic/plastic_019.jpg,train,plastic,original,train/plastic/plastic_019.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_01.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_02.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_03.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_04.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_05.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_06.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_06.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_07.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_07.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_08.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_08.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_019__aug_v2_09.jpg,train,plastic,augmentation,train/plastic/plastic_019__aug_v2_09.jpg,train/plastic/plastic_019.jpg
train/plastic/plastic_020.jpg,train,plastic,original,train/plastic/plastic_020.jpg,train/plastic/plastic_020.jpg
train/plastic/plastic_020__aug_v2_01.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_01.jpg,train/plastic/plastic_020.jpg
train/plastic/plastic_020__aug_v2_02.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_02.jpg,train/plastic/plastic_020.jpg
train/plastic/plastic_020__aug_v2_03.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_03.jpg,train/plastic/plastic_020.jpg
train/plastic/plastic_020__aug_v2_04.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_04.jpg,train/plastic/plastic_020.jpg
train/plastic/plastic_020__aug_v2_05.jpg,train,plastic,augmentation,train/plastic/plastic_020__aug_v2_05.jpg,train/plastic/plastic_020.jpg
