prepared_relative_path,prepared_split,label,kind,source_relative_path,original_relative_path
train/organic/organic_010__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_08.jpg,train/organic/organic_010.jpg
train/organic/organic_010__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_010__aug_v2_09.jpg,train/organic/organic_010.jpg
train/organic/organic_011.jpg,train,organic,original,train/organic/organic_011.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_01.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_02.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_03.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_04.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_05.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_06.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_07.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_08.jpg,train/organic/organic_011.jpg
train/organic/organic_011__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_011__aug_v2_09.jpg,train/organic/organic_011.jpg
train/organic/organic_012.jpg,train,organic,original,train/organic/organic_012.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_01.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_02.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_03.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_04.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_05.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_06.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_07.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_08.jpg,train/organic/organic_012.jpg
train/organic/organic_012__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_012__aug_v2_09.jpg,train/organic/organic_012.jpg
train/organic/organic_013.jpg,train,organic,original,train/organic/organic_013.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_01.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_02.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_03.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_04.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_05.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_06.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_07.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_08.jpg,train/organic/organic_013.jpg
train/organic/organic_013__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_013__aug_v2_09.jpg,train/organic/organic_013.jpg
train/organic/organic_014.jpg,train,organic,original,train/organic/organic_014.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_01.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_02.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_03.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_04.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_05.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_06.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_07.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_08.jpg,train/organic/organic_014.jpg
train/organic/organic_014__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_014__aug_v2_09.jpg,train/organic/organic_014.jpg
train/organic/organic_016.jpg,train,organic,original,train/organic/organic_016.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_01.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_02.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_03.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_04.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_05.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_06.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_07.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_08.jpg,train/organic/organic_016.jpg
train/organic/organic_016__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_016__aug_v2_09.jpg,train/organic/organic_016.jpg
train/organic/organic_017.jpg,train,organic,original,train/organic/organic_017.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_01.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_02.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_03.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_04.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_05.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_06.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_07.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_08.jpg,train/organic/organic_017.jpg
train/organic/organic_017__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_017__aug_v2_09.jpg,train/organic/organic_017.jpg
train/organic/organic_018.jpg,train,organic,original,train/organic/organic_018.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_01.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_02.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_03.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_04.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_05.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_06.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_07.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_08.jpg,train/organic/organic_018.jpg
train/organic/organic_018__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_018__aug_v2_09.jpg,train/organic/organic_018.jpg
train/organic/organic_019.jpg,train,organic,original,train/organic/organic_019.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_01.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_02.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_03.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_04.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_05.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_06.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_07.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_08.jpg,train/organic/organic_019.jpg
train/organic/organic_019__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_019__aug_v2_09.jpg,train/organic/organic_019.jpg
train/organic/organic_020.jpg,train,organic,original,train/organic/organic_020.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_01.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_02.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_03.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_04.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_05.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_06.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_07.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_08.jpg,train/organic/organic_020.jpg
train/organic/organic_020__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_020__aug_v2_09.jpg,train/organic/organic_020.jpg
train/organic/organic_022.jpg,train,organic,original,train/organic/organic_022.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_01.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_01.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_02.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_02.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_03.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_03.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_04.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_04.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_05.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_05.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_06.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_06.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_07.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_07.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_08.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_08.jpg,train/organic/organic_022.jpg
train/organic/organic_022__aug_v2_09.jpg,train,organic,augmentation,train/organic/organic_022__aug_v2_09.jpg,train/organic/organic_022.jpg
test/organic/organic_004.jpg,test,organic,original,train/organic/organic_004.jpg,train/organic/organic_004.jpg
test/organic/organic_005.jpg,test,organic,original,train/organic/organic_005.jpg,train/organic/organic_005.jpg
test/organic/organic_015.jpg,test,organic,original,train/organic/organic_015.jpg,train/organic/organic_015.jpg
test/organic/organic_021.jpg,test,organic,original,train/organic/organic_021.jpg,train/organic/organic_021.jpg
validation/organic/organic_001.jpg,validation,organic,original,validation/organic/organic_001.jpg,validation/organic/organic_001.jpg
validation/organic/organic_002.jpg,validation,organic,original,validation/organic/organic_002.jpg,validation/organic/organic_002.jpg
validation/organic/organic_003.jpg,validation,organic,original,validation/organic/organic_003.jpg,validation/organic/organic_003.jpg
validation/organic/organic_004.jpg,validation,organic,original,validation/organic/organic_004.jpg,validation/organic/organic_004.jpg
validation/organic/organic_005.jpg,validation,organic,original,validation/organic/organic_005.jpg,validation/organic/organic_005.jpg
