source_relative_path,label,admitted,reason
organic/organic_008__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_008__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_008__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_008__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_008__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_009.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_009__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_009__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_009__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_009__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_009__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_009__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_009__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_009__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_009__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_010.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_010__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_010__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_010__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_010__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_010__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_010__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_010__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_010__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_010__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_011.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_011__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_011__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_011__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_011__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_011__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_011__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_011__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_011__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_011__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_012.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_012__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_012__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_012__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_012__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_012__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_012__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_012__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_012__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_012__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_013.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_013__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_013__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_013__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_013__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_013__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_013__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_013__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_013__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_013__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_014.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_014__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_014__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_014__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_014__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_014__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_014__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_014__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_014__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_014__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_016.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_016__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_016__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_016__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_016__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_016__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_016__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_016__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_016__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_016__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_017.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_017__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_017__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_017__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_017__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_017__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_017__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_017__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_017__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_017__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_018.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_018__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_018__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_018__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_018__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_018__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_018__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_018__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_018__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_018__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_019.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_019__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_019__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_019__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_019__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_019__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_019__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_019__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_019__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_019__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_020.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_020__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_020__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_020__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_020__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_020__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_020__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_020__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_020__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_020__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
organic/organic_022.jpg,organic,false,legacy_or_non_esp32_filename_excluded
organic/organic_022__aug_v2_01.jpg,organic,false,stored_augmentation_excluded
organic/organic_022__aug_v2_02.jpg,organic,false,stored_augmentation_excluded
organic/organic_022__aug_v2_03.jpg,organic,false,stored_augmentation_excluded
organic/organic_022__aug_v2_04.jpg,organic,false,stored_augmentation_excluded
organic/organic_022__aug_v2_05.jpg,organic,false,stored_augmentation_excluded
organic/organic_022__aug_v2_06.jpg,organic,false,stored_augmentation_excluded
organic/organic_022__aug_v2_07.jpg,organic,false,stored_augmentation_excluded
organic/organic_022__aug_v2_08.jpg,organic,false,stored_augmentation_excluded
organic/organic_022__aug_v2_09.jpg,organic,false,stored_augmentation_excluded
